"source_row_id","fips_county","county_name","state_name","chips_vendmach_tax_rate_2014","soda_vendmach_tax_rate_2014"
"322","12003","Baker","FL",6.0,6.0
"323","12005","Bay","FL",6.0,6.0
"324","12007","Bradford","FL",6.0,6.0
"325","12009","Brevard","FL",6.0,6.0
"326","12011","Broward","FL",6.0,6.0
"327","12013","Calhoun","FL",6.0,6.0
"328","12015","Charlotte","FL",6.0,6.0
"329","12017","Citrus","FL",6.0,6.0
"330","12019","Clay","FL",6.0,6.0
"331","12021","Collier","FL",6.0,6.0
"332","12023","Columbia","FL",6.0,6.0
"333","12027","DeSoto","FL",6.0,6.0
"334","12029","Dixie","FL",6.0,6.0
"335","12031","Duval","FL",6.0,6.0
"336","12033","Escambia","FL",6.0,6.0
"337","12035","Flagler","FL",6.0,6.0
"338","12037","Franklin","FL",6.0,6.0
"339","12039","Gadsden","FL",6.0,6.0
"340","12041","Gilchrist","FL",6.0,6.0
"341","12043","Glades","FL",6.0,6.0
"342","12045","Gulf","FL",6.0,6.0
"343","12047","Hamilton","FL",6.0,6.0
"344","12049","Hardee","FL",6.0,6.0
"345","12051","Hendry","FL",6.0,6.0
"346","12053","Hernando","FL",6.0,6.0
"347","12055","Highlands","FL",6.0,6.0
"348","12057","Hillsborough","FL",6.0,6.0
"349","12059","Holmes","FL",6.0,6.0
"350","12061","Indian River","FL",6.0,6.0
"351","12063","Jackson","FL",6.0,6.0
"352","12065","Jefferson","FL",6.0,6.0
"353","12067","Lafayette","FL",6.0,6.0
"354","12069","Lake","FL",6.0,6.0
"355","12071","Lee","FL",6.0,6.0
"356","12073","Leon","FL",6.0,6.0
"357","12075","Levy","FL",6.0,6.0
"358","12077","Liberty","FL",6.0,6.0
"359","12079","Madison","FL",6.0,6.0
"360","12081","Manatee","FL",6.0,6.0
"361","12083","Marion","FL",6.0,6.0
"362","12085","Martin","FL",6.0,6.0
"363","12086","Miami-Dade","FL",6.0,6.0
"364","12087","Monroe","FL",6.0,6.0
"365","12089","Nassau","FL",6.0,6.0
"366","12091","Okaloosa","FL",6.0,6.0
"367","12093","Okeechobee","FL",6.0,6.0
"368","12095","Orange","FL",6.0,6.0
"369","12097","Osceola","FL",6.0,6.0
"370","12099","Palm Beach","FL",6.0,6.0
"371","12101","Pasco","FL",6.0,6.0
"372","12103","Pinellas","FL",6.0,6.0
"373","12105","Polk","FL",6.0,6.0
"374","12107","Putnam","FL",6.0,6.0
"375","12109","St. Johns","FL",6.0,6.0
"376","12111","St. Lucie","FL",6.0,6.0
"377","12113","Santa Rosa","FL",6.0,6.0
"378","12115","Sarasota","FL",6.0,6.0
"379","12117","Seminole","FL",6.0,6.0
"380","12119","Sumter","FL",6.0,6.0
"381","12121","Suwannee","FL",6.0,6.0
"382","12123","Taylor","FL",6.0,6.0
"383","12125","Union","FL",6.0,6.0
"384","12127","Volusia","FL",6.0,6.0
"385","12129","Wakulla","FL",6.0,6.0
"386","12131","Walton","FL",6.0,6.0
"387","12133","Washington","FL",6.0,6.0
"388","13001","Appling","GA",4.0,4.0
"389","13003","Atkinson","GA",4.0,4.0
"390","13005","Bacon","GA",4.0,4.0
"391","13007","Baker","GA",4.0,4.0
"392","13009","Baldwin","GA",4.0,4.0
"393","13011","Banks","GA",4.0,4.0
"394","13013","Barrow","GA",4.0,4.0
"395","13015","Bartow","GA",4.0,4.0
"396","13017","Ben Hill","GA",4.0,4.0
"397","13019","Berrien","GA",4.0,4.0
"398","13021","Bibb","GA",4.0,4.0
"399","13023","Bleckley","GA",4.0,4.0
"400","13025","Brantley","GA",4.0,4.0
"401","13027","Brooks","GA",4.0,4.0
"402","13029","Bryan","GA",4.0,4.0
"403","13031","Bulloch","GA",4.0,4.0
"404","13033","Burke","GA",4.0,4.0
"405","13035","Butts","GA",4.0,4.0
"406","13037","Calhoun","GA",4.0,4.0
"407","13039","Camden","GA",4.0,4.0
"408","13043","Candler","GA",4.0,4.0
"409","13045","Carroll","GA",4.0,4.0
"410","13047","Catoosa","GA",4.0,4.0
"411","13049","Charlton","GA",4.0,4.0
"412","13051","Chatham","GA",4.0,4.0
"413","13053","Chattahoochee","GA",4.0,4.0
"414","13055","Chattooga","GA",4.0,4.0
"415","13057","Cherokee","GA",4.0,4.0
"416","13059","Clarke","GA",4.0,4.0
"417","13061","Clay","GA",4.0,4.0
"418","13063","Clayton","GA",4.0,4.0
"419","13065","Clinch","GA",4.0,4.0
"420","13067","Cobb","GA",4.0,4.0
"421","13069","Coffee","GA",4.0,4.0
"422","13071","Colquitt","GA",4.0,4.0
"423","13073","Columbia","GA",4.0,4.0
"424","13075","Cook","GA",4.0,4.0
"425","13077","Coweta","GA",4.0,4.0
"426","13079","Crawford","GA",4.0,4.0
"427","13081","Crisp","GA",4.0,4.0
"428","13083","Dade","GA",4.0,4.0
"429","13085","Dawson","GA",4.0,4.0
"430","13087","Decatur","GA",4.0,4.0
"431","13089","DeKalb","GA",4.0,4.0
"432","13091","Dodge","GA",4.0,4.0
"433","13093","Dooly","GA",4.0,4.0
"434","13095","Dougherty","GA",4.0,4.0
"435","13097","Douglas","GA",4.0,4.0
"436","13099","Early","GA",4.0,4.0
"437","13101","Echols","GA",4.0,4.0
"438","13103","Effingham","GA",4.0,4.0
"439","13105","Elbert","GA",4.0,4.0
"440","13107","Emanuel","GA",4.0,4.0
"441","13109","Evans","GA",4.0,4.0
"442","13111","Fannin","GA",4.0,4.0
"443","13113","Fayette","GA",4.0,4.0
"444","13115","Floyd","GA",4.0,4.0
"445","13117","Forsyth","GA",4.0,4.0
"446","13119","Franklin","GA",4.0,4.0
"447","13121","Fulton","GA",4.0,4.0
"448","13123","Gilmer","GA",4.0,4.0
"449","13125","Glascock","GA",4.0,4.0
"450","13127","Glynn","GA",4.0,4.0
"451","13129","Gordon","GA",4.0,4.0
"452","13131","Grady","GA",4.0,4.0
"453","13133","Greene","GA",4.0,4.0
"454","13135","Gwinnett","GA",4.0,4.0
"455","13137","Habersham","GA",4.0,4.0
"456","13139","Hall","GA",4.0,4.0
"457","13141","Hancock","GA",4.0,4.0
"458","13143","Haralson","GA",4.0,4.0
"459","13145","Harris","GA",4.0,4.0
"460","13147","Hart","GA",4.0,4.0
"461","13149","Heard","GA",4.0,4.0
"462","13151","Henry","GA",4.0,4.0
"463","13153","Houston","GA",4.0,4.0
"464","13155","Irwin","GA",4.0,4.0
"465","13157","Jackson","GA",4.0,4.0
"466","13159","Jasper","GA",4.0,4.0
"467","13161","Jeff Davis","GA",4.0,4.0
"468","13163","Jefferson","GA",4.0,4.0
"469","13165","Jenkins","GA",4.0,4.0
"470","13167","Johnson","GA",4.0,4.0
"471","13169","Jones","GA",4.0,4.0
"472","13171","Lamar","GA",4.0,4.0
"473","13173","Lanier","GA",4.0,4.0
"474","13175","Laurens","GA",4.0,4.0
"475","13177","Lee","GA",4.0,4.0
"476","13179","Liberty","GA",4.0,4.0
"477","13181","Lincoln","GA",4.0,4.0
"478","13183","Long","GA",4.0,4.0
"479","13185","Lowndes","GA",4.0,4.0
"480","13187","Lumpkin","GA",4.0,4.0
"481","13189","McDuffie","GA",4.0,4.0
"482","13191","McIntosh","GA",4.0,4.0
"483","13193","Macon","GA",4.0,4.0
"484","13195","Madison","GA",4.0,4.0
"485","13197","Marion","GA",4.0,4.0
"486","13199","Meriwether","GA",4.0,4.0
"487","13201","Miller","GA",4.0,4.0
"488","13205","Mitchell","GA",4.0,4.0
"489","13207","Monroe","GA",4.0,4.0
"490","13209","Montgomery","GA",4.0,4.0
"491","13211","Morgan","GA",4.0,4.0
"492","13213","Murray","GA",4.0,4.0
"493","13215","Muscogee","GA",4.0,4.0
"494","13217","Newton","GA",4.0,4.0
"495","13219","Oconee","GA",4.0,4.0
"496","13221","Oglethorpe","GA",4.0,4.0
"497","13223","Paulding","GA",4.0,4.0
"498","13225","Peach","GA",4.0,4.0
"499","13227","Pickens","GA",4.0,4.0
"500","13229","Pierce","GA",4.0,4.0
"501","13231","Pike","GA",4.0,4.0
"502","13233","Polk","GA",4.0,4.0
"503","13235","Pulaski","GA",4.0,4.0
"504","13237","Putnam","GA",4.0,4.0
"505","13239","Quitman","GA",4.0,4.0
"506","13241","Rabun","GA",4.0,4.0
"507","13243","Randolph","GA",4.0,4.0
"508","13245","Richmond","GA",4.0,4.0
"509","13247","Rockdale","GA",4.0,4.0
"510","13249","Schley","GA",4.0,4.0
"511","13251","Screven","GA",4.0,4.0
"512","13253","Seminole","GA",4.0,4.0
"513","13255","Spalding","GA",4.0,4.0
"514","13257","Stephens","GA",4.0,4.0
"515","13259","Stewart","GA",4.0,4.0
"516","13261","Sumter","GA",4.0,4.0
"517","13263","Talbot","GA",4.0,4.0
"518","13265","Taliaferro","GA",4.0,4.0
"519","13267","Tattnall","GA",4.0,4.0
"520","13269","Taylor","GA",4.0,4.0
"521","13271","Telfair","GA",4.0,4.0
"522","13273","Terrell","GA",4.0,4.0
"523","13275","Thomas","GA",4.0,4.0
"524","13277","Tift","GA",4.0,4.0
"525","13279","Toombs","GA",4.0,4.0
"526","13281","Towns","GA",4.0,4.0
"527","13283","Treutlen","GA",4.0,4.0
"528","13285","Troup","GA",4.0,4.0
"529","13287","Turner","GA",4.0,4.0
"530","13289","Twiggs","GA",4.0,4.0
"531","13291","Union","GA",4.0,4.0
"532","13293","Upson","GA",4.0,4.0
"533","13295","Walker","GA",4.0,4.0
"534","13297","Walton","GA",4.0,4.0
"535","13299","Ware","GA",4.0,4.0
"536","13301","Warren","GA",4.0,4.0
"537","13303","Washington","GA",4.0,4.0
"538","13305","Wayne","GA",4.0,4.0
"539","13307","Webster","GA",4.0,4.0
"540","13309","Wheeler","GA",4.0,4.0
"541","13311","White","GA",4.0,4.0
"542","13313","Whitfield","GA",4.0,4.0
"543","13315","Wilcox","GA",4.0,4.0
"544","13317","Wilkes","GA",4.0,4.0
"545","13319","Wilkinson","GA",4.0,4.0
"546","13321","Worth","GA",4.0,4.0
"547","15001","Hawaii","HI",4.0,4.0
"548","15003","Honolulu","HI",4.0,4.0
"549","15005","Kalawao","HI",4.0,4.0
"550","15007","Kauai","HI",4.0,4.0
"551","15009","Maui","HI",4.0,4.0
"552","16001","Ada","ID",6.0,6.0
"553","16003","Adams","ID",6.0,6.0
"554","16005","Bannock","ID",6.0,6.0
"555","16007","Bear Lake","ID",6.0,6.0
"556","16009","Benewah","ID",6.0,6.0
"557","16011","Bingham","ID",6.0,6.0
"558","16013","Blaine","ID",6.0,6.0
"559","16015","Boise","ID",6.0,6.0
"560","16017","Bonner","ID",6.0,6.0
"561","16019","Bonneville","ID",6.0,6.0
"562","16021","Boundary","ID",6.0,6.0
"563","16023","Butte","ID",6.0,6.0
"564","16025","Camas","ID",6.0,6.0
"565","16027","Canyon","ID",6.0,6.0
"566","16029","Caribou","ID",6.0,6.0
"567","16031","Cassia","ID",6.0,6.0
"568","16033","Clark","ID",6.0,6.0
"569","16035","Clearwater","ID",6.0,6.0
"570","16037","Custer","ID",6.0,6.0
"571","16039","Elmore","ID",6.0,6.0
"572","16041","Franklin","ID",6.0,6.0
"573","16043","Fremont","ID",6.0,6.0
"574","16045","Gem","ID",6.0,6.0
"575","16047","Gooding","ID",6.0,6.0
"576","16049","Idaho","ID",6.0,6.0
"577","16051","Jefferson","ID",6.0,6.0
"578","16053","Jerome","ID",6.0,6.0
"579","16055","Kootenai","ID",6.0,6.0
"580","16057","Latah","ID",6.0,6.0
"581","16059","Lemhi","ID",6.0,6.0
"582","16061","Lewis","ID",6.0,6.0
"583","16063","Lincoln","ID",6.0,6.0
"584","16065","Madison","ID",6.0,6.0
"585","16067","Minidoka","ID",6.0,6.0
"586","16069","Nez Perce","ID",6.0,6.0
"587","16071","Oneida","ID",6.0,6.0
"588","16073","Owyhee","ID",6.0,6.0
"589","16075","Payette","ID",6.0,6.0
"590","16077","Power","ID",6.0,6.0
"591","16079","Shoshone","ID",6.0,6.0
"592","16081","Teton","ID",6.0,6.0
"593","16083","Twin Falls","ID",6.0,6.0
"594","16085","Valley","ID",6.0,6.0
"595","16087","Washington","ID",6.0,6.0
"596","17001","Adams","IL",1.0,6.25
"597","17003","Alexander","IL",1.0,6.25
"598","17005","Bond","IL",1.0,6.25
"599","17007","Boone","IL",1.0,6.25
"600","17009","Brown","IL",1.0,6.25
"601","17011","Bureau","IL",1.0,6.25
"602","17013","Calhoun","IL",1.0,6.25
"603","17015","Carroll","IL",1.0,6.25
"604","17017","Cass","IL",1.0,6.25
"605","17019","Champaign","IL",1.0,6.25
"606","17021","Christian","IL",1.0,6.25
"607","17023","Clark","IL",1.0,6.25
"608","17025","Clay","IL",1.0,6.25
"609","17027","Clinton","IL",1.0,6.25
"610","17029","Coles","IL",1.0,6.25
"611","17031","Cook","IL",1.0,6.25
"612","17033","Crawford","IL",1.0,6.25
"613","17035","Cumberland","IL",1.0,6.25
"614","17037","DeKalb","IL",1.0,6.25
"615","17039","De Witt","IL",1.0,6.25
"616","17041","Douglas","IL",1.0,6.25
"617","17043","DuPage","IL",1.0,6.25
"618","17045","Edgar","IL",1.0,6.25
"619","17047","Edwards","IL",1.0,6.25
"620","17049","Effingham","IL",1.0,6.25
"621","17051","Fayette","IL",1.0,6.25
"622","17053","Ford","IL",1.0,6.25
"623","17055","Franklin","IL",1.0,6.25
"624","17057","Fulton","IL",1.0,6.25
"625","17059","Gallatin","IL",1.0,6.25
